series,index,angle_deg,input_present,output_present,cp2k_version,run_type,basis,scf_converged,program_ended,scf_steps,multiplicity,relative_cutoff_ha,input_sha256,output_sha256,atoms,lower_c,upper_c,hydrogen,separation_angstrom,xyz_sha256,input_cutoff,input_ngrids,input_eps_default,input_eps_scf,input_max_scf,input_scf_guess,input_added_mos,input_electronic_temperature,input_periodic,alpha_present,alpha_rows,alpha_fermi_ha,alpha_emin_ev,alpha_emax_ev,alpha_sha256,alpha_output_mos,alpha_electrons,alpha_rows_match_output,beta_present,beta_rows,beta_fermi_ha,beta_emin_ev,beta_emax_ev,beta_sha256,beta_output_mos,beta_electrons,beta_rows_match_output
SZV/IL_25_z2-70,28,46.8,True,True,2023.1,ENERGY,SZV-MOLOPT-GTH,True,True,99,2,20.0,89f71ff0bc9d2596c883382392566210d7cb0503e557a3540af4740081b843c3,8b643a173079c4bf9a91e5e37da21b1896dcc01a437bd0f9a374a4ee8a3ab4dc,2322,1250,981,91,2.7,e0a82820dcc3c2e18a302a10fec6b22267e7384750bdb00f34996c7ee5617eb2,300,5,1.0E-10,1.0E-5,6000,ATOMIC,300,[K]  300,XYZ,True,4808,0.04025,-20.621711982256,2.8873999562399995,119ec729cfb062e2b71cb31db571f09cd7e47651cb4e0c9be82e6795eebd31ff,4808,4508,True,True,4807,0.04025,-20.621711982256,2.8791549068879996,03b1fd87aa0a37d2e70489c6eee971daf6e995fd0e8c807f188b2ab6c2e736be,4807,4507,True
SZV/IL_25_z2-70,29,47.4,True,True,2023.1,ENERGY,SZV-MOLOPT-GTH,True,True,37,1,20.0,89f71ff0bc9d2596c883382392566210d7cb0503e557a3540af4740081b843c3,3c1cbe4c6e4b91d30d5adb89ca5f6608a4b658c4e1c4f03a518a4987b6ca0f95,2318,1250,978,90,2.7,6f4346be7a15b5221943409273201295fa7b6e2624b3cebfe4425d53e353b0f8,300,5,1.0E-10,1.0E-5,6000,ATOMIC,300,[K]  300,XYZ,True,4801,0.0398,-20.614936347639997,2.8900938832559997,592847d35fe524c96d18c2487ed5cd833161921c6f65ea8ba007c3ff12a5aea9,4801,4501,True,True,4801,0.0398,-20.614936347639997,2.8900938832559997,5fcfb8cd6fc846630f7ba22e9de8f67d398d276dfe6a27307cb584a3e6b2bc32,4801,4501,True
SZV/IL_25_z2-70,2,31.2,True,True,2023.1,ENERGY,SZV-MOLOPT-GTH,True,True,48,2,20.0,89f71ff0bc9d2596c883382392566210d7cb0503e557a3540af4740081b843c3,fb3209d0fadc21e9b28556fc69f5a8bec750ae00a551d680dc0790a50af7eb5d,2352,1250,1005,97,2.7,eda135d46c24221605e81f096809e2de5dafe199d5c1b2b37bc7998f3fe85e32,300,5,1.0E-10,1.0E-5,6000,ATOMIC,300,[K]  300,XYZ,True,4859,0.040408,-20.6078613878,2.8915360866079998,d59dea7c111b921f8fbd4354f81f5e60026eb26e15c08617042a75464cf09e45,4859,4559,True,True,4858,0.040408,-20.6078613878,2.885005354448,242d008cd35e602e8b13ea72e8f066d384067e4adc6d4cf359cd077330051750,4858,4558,True
SZV/IL_25_z2-70,30,48.0,True,True,2023.1,ENERGY,SZV-MOLOPT-GTH,True,True,38,1,20.0,89f71ff0bc9d2596c883382392566210d7cb0503e557a3540af4740081b843c3,ead8e3dcce842239d5af7d87bfe0e9b030d9e62db34e13bd77c002427e966bed,2318,1250,978,90,2.7,be90225dfe661a06c975b184236ad79eeff90d8be79e54004ef4302ae90454f4,300,5,1.0E-10,1.0E-5,6000,ATOMIC,300,[K]  300,XYZ,True,4801,0.039709,-20.609466859456,2.897930761848,21f284eaea4faab620405dafcae7096162cc59ccd1c67648eccab88555c2fa4b,4801,4501,True,True,4801,0.039709,-20.609466859456,2.897930761848,21f284eaea4faab620405dafcae7096162cc59ccd1c67648eccab88555c2fa4b,4801,4501,True
SZV/IL_25_z2-70,31,48.6,True,True,2023.1,ENERGY,SZV-MOLOPT-GTH,True,True,36,1,20.0,89f71ff0bc9d2596c883382392566210d7cb0503e557a3540af4740081b843c3,190a6aa9ebff262bd69a4cb784c76aae1d1d2bbe893041d37c785f6f0c7e7669,2320,1250,980,90,2.7,9c061767bc8a93fbec082fd11cb5806a58065e584f5ff8c6dc82d6f9ad199240,300,5,1.0E-10,1.0E-5,6000,ATOMIC,300,[K]  300,XYZ,True,4805,0.039432,-20.597902021256,2.905413892448,4df2836e0cc388822b98f7476e4cd222456ec0c25e1ebd642000c85bdfdcde9f,4805,4505,True,True,4805,0.039432,-20.597902021256,2.905413892448,b6b0f4594d985ee92c63052f7e2f9e52a5ad7d3ef3825cc89b12246c271e7adc,4805,4505,True
SZV/IL_25_z2-70,32,49.2,True,True,2023.1,ENERGY,SZV-MOLOPT-GTH,True,True,117,2,20.0,89f71ff0bc9d2596c883382392566210d7cb0503e557a3540af4740081b843c3,cf4c8d6b05be85671f83ecc5039d72f77bf126d07432ed7d13ed4b8aa2fc761c,2314,1250,975,89,2.7,5b9e902a45e535bc99ef692152657999f7f3ebef21a58029e3a02e897c20b3de,300,5,1.0E-10,1.0E-5,6000,ATOMIC,300,[K]  300,XYZ,True,4795,0.038968,-20.598500671704,2.910447998488,c5e21718983e58818be53c7c65aab4704e033db76610eee9414875a981a75e0a,4795,4495,True,True,4794,0.038968,-20.598527883088,2.905441103832,edecbd24d3f83a973c73b95d4d4ea073fdbaaaf8323dd9e46f9c6cfc12b7ecef,4794,4494,True
SZV/IL_25_z2-70,33,49.8,True,True,2023.1,ENERGY,SZV-MOLOPT-GTH,True,True,169,2,20.0,89f71ff0bc9d2596c883382392566210d7cb0503e557a3540af4740081b843c3,8751632755ab6b29ffd9374b160f06fc8ec22323a6ec6d37ae1e6b703dda49d6,2316,1250,977,89,2.7,da24ccfabd053d0be71bced8307a4b67a6697b0ea1ac46c00538a4f13db24ba0,300,5,1.0E-10,1.0E-5,6000,ATOMIC,300,[K]  300,XYZ,True,4799,0.039291,-20.60337150944,2.8883251432960004,54fcf265406cc4b933f534c75f8ba52657121355452c1c0ddc8f13d5347433df,4799,4499,True,True,4798,0.039291,-20.603398720824,2.884080167392,ee898ead7db6ac95e0c7671c94986a8b11cebd7490c644bc9058a91d81236023,4798,4498,True
SZV/IL_25_z2-70,34,50.4,True,True,2023.1,ENERGY,SZV-MOLOPT-GTH,True,True,41,1,20.0,89f71ff0bc9d2596c883382392566210d7cb0503e557a3540af4740081b843c3,fc496f44cd441b01d1589bf75ac8792394596a02e51092fa99df9636e1b7b1fe,2312,1250,974,88,2.7,3162a8dd1d67b304ee366eb08261e742b32377f598815d24d2d0ff12c1fae5fd,300,5,1.0E-10,1.0E-5,6000,ATOMIC,300,[K]  300,XYZ,True,4792,0.038626,-20.592786281064,2.892678964736,88f9946de1c5d6c39336daf85fd2f202c1672abbb5c79c7bbfd4fcdd97410469,4792,4492,True,True,4792,0.038626,-20.592786281064,2.892678964736,09966a3ec6bead6dd78d9f056b08139c85905e0fea1d75e96353a7b9352b96fc,4792,4492,True
SZV/IL_25_z2-70,35,51.0,True,True,2023.1,ENERGY,SZV-MOLOPT-GTH,True,True,41,1,20.0,89f71ff0bc9d2596c883382392566210d7cb0503e557a3540af4740081b843c3,ec73b7f52e0392d3f6db3d154ace12dcf28ba799fb4c6a411d3dd40b5a5ab0b0,2312,1250,974,88,2.7,0d9e2e67f5805186cc91228e5491b1020b0dca1d5f9c17f2af2dedbd15781517,300,5,1.0E-10,1.0E-5,6000,ATOMIC,300,[K]  300,XYZ,True,4792,0.038628,-20.584269117871997,2.886964574096,8adddb4b181911df6deb13ece952163c8a75a2bd24fa5ceb4860799d2b88ce08,4792,4492,True,True,4792,0.038628,-20.584269117871997,2.886964574096,f7625808c56a15cf566647c09af3e8d6e21e2c46d4fae75fdfe9c308369126fa,4792,4492,True
SZV/IL_25_z2-70,36,51.6,True,True,2023.1,ENERGY,SZV-MOLOPT-GTH,True,True,37,1,20.0,89f71ff0bc9d2596c883382392566210d7cb0503e557a3540af4740081b843c3,030b0c2f04d2e3828c7364c212cf0fb1150a463b6e3c5552734beacde54dd531,2312,1250,974,88,2.7,0a076f49a1adc9c92b27b084d0976d4a3016bdf33219a3ee9da353ca7099f14b,300,5,1.0E-10,1.0E-5,6000,ATOMIC,300,[K]  300,XYZ,True,4792,0.038591,-20.585330361848,2.8863931350319993,9a0cd9d61641ca4c32f1b5cc0c6093be77c51c9d970aee7989d2d872152b195e,4792,4492,True,True,4792,0.038591,-20.585330361848,2.8863931350319993,53b7441fa2f3df2221fa1a0ff70d607b9f20afe57aeb75d9a976f71e9e8de945,4792,4492,True
SZV/IL_25_z2-70,37,52.2,True,True,2023.1,ENERGY,SZV-MOLOPT-GTH,True,True,41,1,20.0,89f71ff0bc9d2596c883382392566210d7cb0503e557a3540af4740081b843c3,2c31c4f37ca1b7da6623dd7234b029406df2de22d12cd33e6f9cf1598d2b269b,2312,1250,974,88,2.7,8dd9ee2920a2da4789a3105f1139430128e9961478e1484818a05cdd99fcf664,300,5,1.0E-10,1.0E-5,6000,ATOMIC,300,[K]  300,XYZ,True,4792,0.038154,-20.58840524824,2.886692460256,ad6e74af5e3d18b6dc63940d0ac8d3c2689213c6cb1cfad475b855c0fd0c2770,4792,4492,True,True,4792,0.038154,-20.58840524824,2.886692460256,c132463edca48a23aa8ff63ed938d8800a0a1bd78771074db720e60fce049e5d,4792,4492,True
SZV/IL_25_z2-70,38,52.8,True,True,2023.1,ENERGY,SZV-MOLOPT-GTH,True,True,42,1,20.0,89f71ff0bc9d2596c883382392566210d7cb0503e557a3540af4740081b843c3,dff7c1cc60fefd6a3088b8cb31e8c05a3578776b6a2e12d7eabf18a0fb2190de,2306,1250,970,86,2.7,b11d5d0b143f6037b3261d4322125366a544646e98aaf21fefc5ec41333b3a88,300,5,1.0E-10,1.0E-5,6000,ATOMIC,300,[K]  300,XYZ,True,4783,0.038191,-20.590228410968,2.8806243216240004,fe30f38dac8f21ecbbc6d2ffbe0e472127b29988bd78daef6f52368a4cbf1942,4783,4483,True,True,4783,0.038191,-20.590228410968,2.8806243216240004,c5697140806ca4944342a46a4d80e82b774702cd1c18fa24321d0a0435630c52,4783,4483,True
SZV/IL_25_z2-70,39,53.4,True,True,2023.1,ENERGY,SZV-MOLOPT-GTH,True,True,41,1,20.0,89f71ff0bc9d2596c883382392566210d7cb0503e557a3540af4740081b843c3,b10bf10822b23e6e0c8e6eda13c0c74f745642d93ab029448e4066b594d005f6,2306,1250,970,86,2.7,4b5cfe2ccd2bef43d32729a39b0c58c8e8cb0866dc3c6ff3ad9a4ca93ac9a43f,300,5,1.0E-10,1.0E-5,6000,ATOMIC,300,[K]  300,XYZ,True,4783,0.037828,-20.58228268684,2.8941755908560003,b20faa04381ce0d9e6bbd13bad0b1c261f5c7a272e784fda9f2fa517cf26e630,4783,4483,True,True,4783,0.037828,-20.58228268684,2.8941755908560003,fb2d94c8a014b405209c028f375e48bfe49deefb6d6c4aae0784242ba1702a2c,4783,4483,True
SZV/IL_25_z2-70,3,31.8,True,True,2023.1,ENERGY,SZV-MOLOPT-GTH,True,True,20,1,20.0,89f71ff0bc9d2596c883382392566210d7cb0503e557a3540af4740081b843c3,a2cf8ef19e19a889f56f166a9b27cf139ad1c0ea5677a5d6d70be5843b883760,2360,1250,1010,100,2.7,b29f83a8ec2254bfa8ff172d04a4e7ba1c520bf343914295bbe770f3e485b5a5,300,5,1.0E-10,1.0E-5,6000,ATOMIC,300,[K]  300,XYZ,True,4870,0.039305,-20.560350311336,2.930230674656,d97e56854eb3bf4ebafb09287a7f3a0a457f6ab7297ec2d01ed2b15f8cb13d91,4870,4570,True,True,4870,0.039305,-20.560350311336,2.930230674656,d97e56854eb3bf4ebafb09287a7f3a0a457f6ab7297ec2d01ed2b15f8cb13d91,4870,4570,True
SZV/IL_25_z2-70,40,54.0,True,True,2023.1,ENERGY,SZV-MOLOPT-GTH,True,True,43,1,20.0,89f71ff0bc9d2596c883382392566210d7cb0503e557a3540af4740081b843c3,1e5e7ce28d75f2f1cd5110d9658976766ed86c24ed60c7560bcd2f906f1c54c2,2306,1250,970,86,2.7,f0e324babeeadd7ddcca999407cd32863adc1b02392b567ef56934cc2fc177f4,300,5,1.0E-10,1.0E-5,6000,ATOMIC,300,[K]  300,XYZ,True,4783,0.037375,-20.604759290024003,2.904570339544,e03d8a0ff0759ac7f2db8e547270e3934a28326b836e8a11cce06c7435825552,4783,4483,True,True,4783,0.037375,-20.604759290024003,2.904570339544,eeadd2884cb621beed5874059dba5b0e07bcf25380a3abfb2ea72ffeab6813d8,4783,4483,True
SZV/IL_25_z2-70,41,54.6,True,True,2023.1,ENERGY,SZV-MOLOPT-GTH,True,True,47,1,20.0,89f71ff0bc9d2596c883382392566210d7cb0503e557a3540af4740081b843c3,27250b575d7abb0c8de79536b99d0373d787952967df3934bf582c412b04d1ad,2304,1250,968,86,2.7,2ec3021ab8a22d2eae6f42ce44078b4bec0da349bddea9ff3c51d756621ae8cc,300,5,1.0E-10,1.0E-5,6000,ATOMIC,300,[K]  300,XYZ,True,4779,0.037708,-20.62228342132,2.9004614205600006,69cc942ad7092764250ec8f3f9c5a24178bd64082b7e2a095416681f8ad86f50,4779,4479,True,True,4779,0.037708,-20.62228342132,2.9004614205600006,25b063725caa4f5f4be74aca3a4327ebb10cfe3e969e5ae33c22c86da77af4ab,4779,4479,True
SZV/IL_25_z2-70,42,55.2,True,True,2023.1,ENERGY,SZV-MOLOPT-GTH,True,True,477,2,20.0,89f71ff0bc9d2596c883382392566210d7cb0503e557a3540af4740081b843c3,c61dfd5c7b6f9a10a430b4644645cab8de460b68bf3915213a577cc169ef0ccd,2302,1250,967,85,2.7,edf84bae329ac4a100e288b5179a9ddddb8ec0a6a98e7c32a2df75349ac9ee93,300,5,1.0E-10,1.0E-5,6000,ATOMIC,300,[K]  300,XYZ,True,4777,0.037291,-20.594935980399995,2.901522664536,14b4f4b07a2ae947ac0c341f1d23cb70bcfea1b7ca9be0a6f81df66f8ce1ae92,4777,4477,True,True,4776,0.037291,-20.594963191783997,2.8974953797040004,9a486b7c5e2d1f0d47ef8ce437fdca628735fc3a1995ffe80276e8b597dbcbf3,4776,4476,True
SZV/IL_25_z2-70,43,55.8,True,True,2023.1,ENERGY,SZV-MOLOPT-GTH,True,True,283,2,20.0,89f71ff0bc9d2596c883382392566210d7cb0503e557a3540af4740081b843c3,3a01efdee16624c4fe2bae901c05f3fce7670f1027eec6a3e9fd29cdf6250dd3,2308,1250,971,87,2.7,b5350e1cb70a2f53bb7c5ffe245e5c51003e46568604bec8601adfed6726c101,300,5,1.0E-10,1.0E-5,6000,ATOMIC,300,[K]  300,XYZ,True,4786,0.038414,-20.613983949199998,2.8634539383199997,60b95ab608885dc7317ff98dd82f7d250ccf61f8b9ec3735a3e223bb9b73fdcd,4786,4486,True,True,4785,0.038414,-20.613983949199998,2.859263385184,cf41f3966db906a1caf2fee281939e1b2efebe469719738e6cfc8fff79510434,4785,4485,True
SZV/IL_25_z2-70,44,56.4,True,True,2023.1,ENERGY,SZV-MOLOPT-GTH,True,True,665,2,20.0,89f71ff0bc9d2596c883382392566210d7cb0503e557a3540af4740081b843c3,7913bd94ad6dd34746bd5c82e4d3f71c8ba2cc5c522676edcce20bd31f7ec4f7,2304,1250,967,87,2.7,9a262cda8e5b470a30a1ebefb684dfa3d0bc450d7dfc99fcaf41e06cbd6186ee,300,5,1.0E-10,1.0E-5,6000,ATOMIC,300,[K]  300,XYZ,True,4778,0.038721,-20.673740148464,2.849521709712,e6d94017305553e46bb716204761dff322eee021c28d4559a97d69e8a04ee372,4778,4478,True,True,4777,0.038721,-20.673685725696,2.842038579112,6d1ef6dde8d18ac89d8039cf382c51e3dcea0df92482dad302870690b920e4ed,4777,4477,True
SZV/IL_25_z2-70,45,57.0,True,True,2023.1,ENERGY,SZV-MOLOPT-GTH,True,True,62,1,20.0,89f71ff0bc9d2596c883382392566210d7cb0503e557a3540af4740081b843c3,c07794c6d95a6143865daafeb0912249d157b4138a805baf848f1146ce6c5bd2,2296,1250,960,86,2.7,da7ddd2b074d36f6458a8afc37672f85ceaefa555175c3ca4ba66f0ffc2f21c3,300,5,1.0E-10,1.0E-5,6000,ATOMIC,300,[K]  300,XYZ,True,4763,0.038042,-20.692624848959998,2.8823386388160004,d56a0c7edf78de35f1324567f88e37c5a32a1b8a7c79ff9590f0b5d684be028c,4763,4463,True,True,4763,0.038042,-20.692624848959998,2.8823386388160004,5bc80a3916e48fde317b25d14c9520b9860bf7a0556999273ee962b56fd940d4,4763,4463,True
SZV/IL_25_z2-70,46,57.6,True,True,2023.1,ENERGY,SZV-MOLOPT-GTH,True,True,358,2,20.0,89f71ff0bc9d2596c883382392566210d7cb0503e557a3540af4740081b843c3,4cad2dcd0c7af69e1b5d6e10a44e7ce65f080cb6943763cb7fb6b6f5fdb87782,2302,1250,967,85,2.7,efccbcc5f0f0119db62658064a7fe5302bc977e1041acab35b84652681088f5d,300,5,1.0E-10,1.0E-5,6000,ATOMIC,300,[K]  300,XYZ,True,4777,0.03874,-20.642120520256,2.8802433622479997,6cfa40d220e0b7384e717b2d97ed740615b07d1dc384f53f2804996d1f254245,4777,4477,True,True,4776,0.03874,-20.642093308872,2.8756446383519996,1e7715b256323378193edef99e04e85071ffcb552963d0caf15eac48ba48abd0,4776,4476,True
SZV/IL_25_z2-70,47,58.2,True,True,2023.1,ENERGY,SZV-MOLOPT-GTH,True,True,325,2,20.0,89f71ff0bc9d2596c883382392566210d7cb0503e557a3540af4740081b843c3,31b1d3396f0521a396c30e39726954b2cb213c0ada2a8befe1de51181b7f45ce,2292,1250,957,85,2.7,6fe101c4df82a3d38bbac3767f2b2cac64b0122a4670cc17a84e96ee4725d05a,300,5,1.0E-10,1.0E-5,6000,ATOMIC,300,[K]  300,XYZ,True,4757,0.038,-20.727700322936,2.8921891598239995,3db4a34fc28bd343b4773f3cc2bfdacc35ea1f3114876df683b1cdc1c573e15d,4757,4457,True,True,4756,0.038,-20.727918014008,2.8861210211919994,5414f7d207030fc626261e4c53eba5001dc3324d43e20eeb23b30a675e5a0e85,4756,4456,True
SZV/IL_25_z2-70,48,58.8,True,True,2023.1,ENERGY,SZV-MOLOPT-GTH,True,True,764,2,20.0,89f71ff0bc9d2596c883382392566210d7cb0503e557a3540af4740081b843c3,89ed54039bf89a7f07a01c46438c6c3903896c74b2720799092ed359cb1bfc39,2290,1250,955,85,2.7,28038ff413dc97e601110b4f0b02c140270d04d1a70b72033b0f9befca18e70c,300,5,1.0E-10,1.0E-5,6000,ATOMIC,300,[K]  300,XYZ,True,4753,0.037056,-20.658039179895997,2.9279449183999997,847c02886c807f345d72f716679b24033a18787d4e67502677d01f3c7fa81487,4753,4453,True,True,4752,0.037056,-20.658011968512,2.9259312759839995,55be9d59507e26da135ed4d2b596be89ab73d700ce2f916626f6a3fea4e475bd,4752,4452,True
SZV/IL_25_z2-70,49,59.4,True,True,2023.1,ENERGY,SZV-MOLOPT-GTH,True,True,183,2,20.0,89f71ff0bc9d2596c883382392566210d7cb0503e557a3540af4740081b843c3,aa81d65fa9ad401860fb755fc19f61ac6ad5777bbee287fd7adac2b94d089aff,2316,1250,981,85,2.7,e4da267dad6ea89083b353ebde1c09bdd67090ef84b07657169d259d8c7bcdc2,300,5,1.0E-10,1.0E-5,6000,ATOMIC,300,[K]  300,XYZ,True,4805,0.039612,-20.678502140663998,2.844895774432,31cdb858268b277cef9ef357e60c7ea42d647721d2ce28ac27beffd789b7f1d3,4805,4505,True,True,4804,0.039612,-20.678529352048,2.8363241884719996,c7940de7632fbbc17c55e75c45e41612d10fa9c1477f18f12c4558e13274eaca,4804,4504,True
SZV/IL_25_z2-70,4,32.4,True,True,2023.1,ENERGY,SZV-MOLOPT-GTH,True,True,33,2,20.0,89f71ff0bc9d2596c883382392566210d7cb0503e557a3540af4740081b843c3,794b496726aa2720af8e36691f2c6335390ae7408d3a523070dea526619052cc,2354,1250,1005,99,2.7,6af53c3a2aef3ca704a4315e63a84b9b2275a74e518c38e92d5b750c11c6e867,300,5,1.0E-10,1.0E-5,6000,ATOMIC,300,[K]  300,XYZ,True,4860,0.041068,-20.619807185376,2.875127622056,1ee8c865b6976d4a7dbb66033b88a4ed3a67228000b4dc5754d679c4981ac76a,4860,4560,True,True,4859,0.041068,-20.619779973992,2.871426873832,8e9757c13e25a1a3db2117e8743114eca56ea97a10cb80be7a0d92832a7bdbae,4859,4559,True
SZV/IL_25_z2-70,50,60.0,True,True,2023.1,ENERGY,SZV-MOLOPT-GTH,True,True,116,1,20.0,89f71ff0bc9d2596c883382392566210d7cb0503e557a3540af4740081b843c3,f63e738e00f0f32337670b23bad0874b845f3b6760d732eec6dc02df1b3f1f01,2320,1250,986,84,2.7,809e330f11ee096e09e02c6fbcd27d5fd4ae14efb64045c51c87e5a090be2171,300,5,1.0E-10,1.0E-5,6000,ATOMIC,300,[K]  300,XYZ,True,4814,0.039223,-20.593929159191998,2.844596449208,90471e3874debc552ca3cc29c5c00f64a5ad95b39ec3e13647192d0610615620,4814,4514,True,True,4814,0.039223,-20.593929159191998,2.8445692378239995,b15cae87e414b5717bdaa703f11a5fc9195ebe9571de126193c86c62d3c0b34f,4814,4514,True
SZV/IL_25_z2-70,5,33.0,True,True,2023.1,ENERGY,SZV-MOLOPT-GTH,True,True,20,1,20.0,89f71ff0bc9d2596c883382392566210d7cb0503e557a3540af4740081b843c3,f7df0a9e81320d1b70e14e7733953b898893f6e65147a83f43eb16bc4acdac8e,2358,1250,1008,100,2.7,8c19a54e36ab79ca94421192b7f982d9919ea85df9157b858654a1b778dbfd28,300,5,1.0E-10,1.0E-5,6000,ATOMIC,300,[K]  300,XYZ,True,4866,0.040929,-20.604650444487998,2.8732772479440003,b7e374aa0e5b3a5ad8726892ef30eadd00fedd2842f0755275801743cceeccd0,4866,4566,True,True,4866,0.040929,-20.604650444487998,2.8732772479440003,b7e374aa0e5b3a5ad8726892ef30eadd00fedd2842f0755275801743cceeccd0,4866,4566,True
SZV/IL_25_z2-70,6,33.6,True,True,2023.1,ENERGY,SZV-MOLOPT-GTH,True,True,23,2,20.0,89f71ff0bc9d2596c883382392566210d7cb0503e557a3540af4740081b843c3,7fcb58fcf945f6b425e2efb6560c2512b22c8763015bf96afeced3acfde0e705,2362,1250,1013,99,2.7,09d8e79a642a88cf71c4e1386d357471d42123b192695c6f0a27da7b57a404c8,300,5,1.0E-10,1.0E-5,6000,ATOMIC,300,[K]  300,XYZ,True,4876,0.041108,-20.604922558328,2.8767875164799994,9ebf3d5c3deee8590c2178c8aaa128ce541f02a841592a87e3632f8b83f173eb,4876,4576,True,True,4875,0.041108,-20.604922558328,2.8724609064239996,1846af1f05f839402c4743860fd4c37e6968aa862b5e7141628cde678f7f9084,4875,4575,True
SZV/IL_25_z2-70,7,34.2,True,True,2023.1,ENERGY,SZV-MOLOPT-GTH,True,True,22,1,20.0,89f71ff0bc9d2596c883382392566210d7cb0503e557a3540af4740081b843c3,59c26cad676a4c6e6ea9bce1c4a1b032f8cd04a3ff7db7b0036117458d3b952c,2354,1250,1004,100,2.7,734ed321b44d5e2353480373b316a2c0dd0b4a290de5239bd1a310822fc87444,300,5,1.0E-10,1.0E-5,6000,ATOMIC,300,[K]  300,XYZ,True,4858,0.041548,-20.625113405256002,2.8511816041360003,1c4849b76500954a66d99fd7f306496f768bc84bc7777358725ac17032b1fbef,4858,4558,True,True,4858,0.041548,-20.625113405256002,2.8511816041360003,1c4849b76500954a66d99fd7f306496f768bc84bc7777358725ac17032b1fbef,4858,4558,True
SZV/IL_25_z2-70,8,34.8,True,True,2023.1,ENERGY,SZV-MOLOPT-GTH,True,True,20,1,20.0,89f71ff0bc9d2596c883382392566210d7cb0503e557a3540af4740081b843c3,e1cb7254a5a01ecde8dc80711eaefbcb48ff12717488608598b9c4e00ac18608,2346,1250,998,98,2.7,69beb3d9185762c87e7c6c92e87d829c607e88bbf06e959297791a467200255e,300,5,1.0E-10,1.0E-5,6000,ATOMIC,300,[K]  300,XYZ,True,4845,0.04096,-20.624161006816,2.8611137592960003,da9ec697d018fe9fa1cb0ac64b0bb3fbc87330d140bbf535c8edd1cbb1eb248e,4845,4545,True,True,4845,0.04096,-20.624161006816,2.8611137592960003,2660c30ba8c131549829f4fb16602460e7f5d7ca88514a3ec7047baad948d59c,4845,4545,True
SZV/IL_25_z2-70,9,35.4,True,True,2023.1,ENERGY,SZV-MOLOPT-GTH,True,True,48,2,20.0,89f71ff0bc9d2596c883382392566210d7cb0503e557a3540af4740081b843c3,c7f1dfa12f3591e863368f2d79a6f219bd3e8a9e976c83ccd9c1e3d8b49911a8,2352,1250,1003,99,2.7,9d98ee7f578e8366d0a1faa4dfb6961932ee5aa589a5f188059efca53277831e,300,5,1.0E-10,1.0E-5,6000,ATOMIC,300,[K]  300,XYZ,True,4856,0.041457,-20.628705307944,2.860379051928,e380faaa396362b938e8cdbc35eda59eebbe24dff298c07446143c4adcafd163,4856,4556,True,True,4855,0.041457,-20.628705307944,2.851916311504,ecb0d868a348e7a1e30946f3a27be3269109aeba31b2b3ce0a9d135655f26acb,4855,4555,True
SZV/IL_25_z2-85,0,30.0,True,True,2023.1,ENERGY,SZV-MOLOPT-GTH,True,True,20,2,20.0,89f71ff0bc9d2596c883382392566210d7cb0503e557a3540af4740081b843c3,ed2628a8993c03e6d03c23082415be59ea43e28e4295346e548708b67459fe21,2358,1250,1009,99,2.84,0085960c2e41a24a02fa72fd7d885388959fa18bfe05ce96dd745936bc635b15,300,5,1.0E-10,1.0E-5,6000,ATOMIC,300,[K]  300,XYZ,True,4868,0.040078,-20.570391312032,2.8489502706479994,95ebb281b32e49da57accbb626d86bd0332fa68bd3cdf137cdd0a0a0fba100bc,4868,4568,True,True,4867,0.040078,-20.570391312032,2.8420930018800004,daaca749604233baa7fbe2e4963ba779bb900f00e2b77310b1ead4d6542a7449,4867,4567,True
SZV/IL_25_z2-85,10,36.0,True,True,2023.1,ENERGY,SZV-MOLOPT-GTH,True,True,30,2,20.0,89f71ff0bc9d2596c883382392566210d7cb0503e557a3540af4740081b843c3,7bed4b8ff698966bda5f84ebffb5ceaf502500d7303870251aab7d5405fddba1,2348,1250,999,99,2.84,f6713fe405c8e56b1a0135fb8b572195acc356d669837406f235224a1150c8bc,300,5,1.0E-10,1.0E-5,6000,ATOMIC,300,[K]  300,XYZ,True,4848,0.040793,-20.5976571188,2.816214975696,02cb6cd89032fdcd2c3163ea91c826a85583951535cd2ef05194946269c0cb7d,4848,4548,True,True,4847,0.040793,-20.597684330184,2.8070991620559997,7d51dd77c89b20131308ee9eea32c85975c6389a08add4ecce3a91668271cef7,4847,4547,True
SZV/IL_25_z2-85,11,36.6,True,True,2023.1,ENERGY,SZV-MOLOPT-GTH,True,True,23,1,20.0,89f71ff0bc9d2596c883382392566210d7cb0503e557a3540af4740081b843c3,1bb1097a482a5b00277e6ec36576c5aa919c8025857deb0212c35537b7b96c7e,2350,1250,1002,98,2.84,e3372112a1552399ef34f500e4695bed8110913bbfc6be595cb5dc3819cb9db3,300,5,1.0E-10,1.0E-5,6000,ATOMIC,300,[K]  300,XYZ,True,4853,0.041043,-20.599425858760004,2.8041331212,5d020e8577ad158bcd05310358d14531adcaca8c75ca862116d1feaec361c59c,4853,4553,True,True,4853,0.041043,-20.599425858760004,2.8041331212,5d020e8577ad158bcd05310358d14531adcaca8c75ca862116d1feaec361c59c,4853,4553,True
